Loan ID,Customer ID,Loan Status,Current Loan Amount,Term,Credit Score,Years in current job,Home Ownership,Annual Income,Purpose,Monthly Debt,Years of Credit History,Months since last delinquent,Number of Open Accounts,Number of Credit Problems,Current Credit Balance,Maximum Open Credit,Bankruptcies,Tax Liens
b991f900-a55e-4352-8652-63c3c871148c,ca1adfdd-639c-40fa-807c-89ee0987ea79,Fully Paid,14849,Long Term,725,4 years,Home Mortgage,74243,Debt Consolidation,1689.02,18,20,15,0,24566,35449,0,0
dd20ef39-eaf2-43e2-982a-ade452fc0218,0776d604-d15b-4337-a387-331cd0814882,Fully Paid,10114,Short Term,729,8 years,Rent,80912,Debt Consolidation,301.4,21.7,NA,7,0,11123,14674,0,0
38ebd4ae-7e3c-4ef5-b177-49a508eea73f,3b3bd0e9-d803-465f-9e51-e9896372fc49,Charged Off,22583,Short Term,744,10+ years,Home Mortgage,115426,Debt Consolidation,2077.66,16.9,22,13,0,21983,25985,0,0
7e2ca88f-9c3c-4aaa-8652-08d452868086,9c6f35cf-f4cc-4458-8a26-672d1f4729af,Fully Paid,10118,Short Term,735,n/a,Home Mortgage,40472,Debt Consolidation,556.49,12,5,8,0,5606,18085,0,0
3315ed97-f3ef-481c-990f-2f651cbd0074,5713de3c-f82a-4d5a-8b52-6c622ab6dbf4,Fully Paid,15020,Short Term,741,4 years,Home Mortgage,55072,Debt Consolidation,289.59,16.3,44,9,0,7706,12310,0,0
5f39e6c3-22fe-4f2d-91b5-51457b59adc8,d22d3cfa-1a98-4636-89b5-d27cabbbd15c,Fully Paid,14924,Short Term,708,10+ years,Home Mortgage,41786,Debt Consolidation,849.64,14.6,NA,6,0,6646,6866,0,0
9dd3a183-bab4-432e-8411-c62345a5e459,71ab4cf1-03c0-4334-990c-29a9c6e6a4af,Charged Off,6917,Short Term,730,2 years,Rent,69167,Debt Consolidation,755.08,7.2,18,9,0,6425,10761,0,0
7cce044b-8641-46cb-9843-fefecfd4695a,2f209abe-c7d6-4291-acd1-b098ebdb40ea,Fully Paid,12278,Short Term,729,5 years,Home Mortgage,58932,Debt Consolidation,894.78,22.6,39,7,0,21013,30148,0,0
9119b593-cb29-4a5a-8da6-6eab7834f003,b3e52dff-0989-4df9-a3bc-fbc877d0f1a4,Fully Paid,27348,Short Term,748,8 years,Rent,89534,Debt Consolidation,1320.63,20.1,NA,5,0,38822,45299,0,0
ab129eb0-c363-4bd4-84e2-37dc60999618,2cfef93b-8b7a-4d03-af0f-15453ec6fd5d,Fully Paid,6082,Short Term,745,2 years,Rent,33574,Debt Consolidation,349.73,26.2,58,10,1,4859,15623,1,0
da088301-db9d-4d82-8174-4ac2e015453c,81642305-b636-4670-bce8-13fb88bfdecb,Fully Paid,9838,Short Term,740,10+ years,Home Mortgage,94445,Debt Consolidation,1023.15,14.5,NA,11,1,6251,18716,1,0
133375dc-a8ef-481a-854e-2958fc7ca9f6,a23f7854-accc-48c6-8634-d9277f92c10b,Charged Off,20190,Short Term,710,10+ years,Home Mortgage,46290,Home Improvements,690.49,59.7,NA,7,0,2865,7091,0,0
ab5572b2-0b22-483c-933f-bc698eae5d52,32237d6f-6d98-4cc6-9c8e-6caaf8a5cec6,Fully Paid,8214,Short Term,731,3 years,Home Mortgage,53785,Buy a Car,355.88,19.2,NA,11,1,6455,21808,1,0
506df2c2-7256-433c-9220-ac88429e1361,ea95b147-d960-4a76-9efc-442f8e26aa13,Fully Paid,7917,Short Term,724,3 years,Home Mortgage,90054,Debt Consolidation,1035.62,10.6,NA,12,1,10205,17414,1,0
c7088a6a-b800-4969-9667-ea462d9975ae,9358e279-5801-484b-87cb-ebef567bc122,Fully Paid,2118,Short Term,705,2 years,Rent,36456,Debt Consolidation,540.76,16.4,NA,11,1,1970,16413,1,0
cd1e32de-0814-4ee1-9c54-aa1277dcba0d,7b7a698e-692d-4904-8c74-4c7db70c8a98,Fully Paid,18049,Short Term,749,5 years,Home Mortgage,87736,Debt Consolidation,826.18,15.1,NA,11,0,19186,68766,0,0
0b365725-f220-42de-9681-d8c9369d5036,649c03f7-478d-439f-abcf-260688117cc7,Fully Paid,4809,Short Term,689,5 years,Rent,12023,Debt Consolidation,375.71,12.5,33,12,0,10411,10721,0,0
f6a6216d-3402-4ae2-a3f8-7efef66c5bd4,1699928b-408f-4c81-9243-ffdc65b316dc,Fully Paid,1832,Short Term,722,10+ years,Rent,77353,Debt Consolidation,908.9,17,NA,12,0,14205,16693,0,0
3559ddbe-2897-444a-a46b-53c569f5e7e7,10a66f78-1124-4bfb-8a34-a7b443e662c2,Fully Paid,11956,Long Term,733,10+ years,Home Mortgage,69820,Debt Consolidation,808.75,26,28,10,0,7963,22306,0,0
e9739f45-bfab-461e-859a-157b910fef99,b720f24b-2b93-4c90-a70f-795caee4617b,Charged Off,6291,Short Term,718,2 years,Own Home,58974,Debt Consolidation,751.92,6.6,NA,8,0,9567,15430,0,0
9a552152-9ce5-4c98-b2bc-4c8243afc5b3,2e40adf9-9681-4f29-91cb-1bdd6980bb19,Charged Off,3844,Short Term,732,8 years,Home Mortgage,32800,Debt Consolidation,541.2,17.1,81,13,0,9723,13831,0,0
9a5493ba-2a7e-4283-98d7-fe0278764e2d,e8bcfd1f-d6c6-4b79-9f7e-e98c17e4056c,Fully Paid,14098,Short Term,745,10+ years,Home Mortgage,125875,Debt Consolidation,1311.19,15.6,NA,10,0,19075,29390,0,0
abb2d0dc-1609-4021-923c-9c1c6b8a6a1e,39b16679-f421-450d-84c3-ad3d564d6802,Fully Paid,9870,Short Term,741,4 years,Own Home,93765,Debt Consolidation,1422.1,21.5,63,6,0,30713,42073,0,0
d3282fbe-8c08-43b2-ad6d-4baef1c33005,1a60518d-642e-4c72-bab3-b3baa8edc747,Charged Off,9126,Short Term,714,10+ years,Rent,56238,other,1195.05,9.8,NA,10,0,4812,8074,0,0
20582e3e-f2f3-4bd9-8e29-75b16b94aa61,393722d4-38bb-45f1-9d9a-bce26a5a1b73,Fully Paid,14705,Long Term,709,8 years,Own Home,88227,Debt Consolidation,735.23,9.2,25,14,0,10651,23307,0,0
f40e7042-6ff9-4b19-9480-313eb3d94158,7185c24e-0c7c-40ef-9737-b4e6bd5353b2,Fully Paid,20470,Short Term,737,10+ years,Home Mortgage,140220,Debt Consolidation,2640.8,31.4,21,10,0,7676,9073,0,0
ad082c11-8986-40fe-b990-858b135f0802,66a0edf6-f72b-471f-a2c4-2db2f9874e41,Fully Paid,12238,Short Term,737,10+ years,Home Mortgage,254950,Debt Consolidation,675.62,19.3,13,6,0,35078,43306,0,0
7a94dc15-46b0-439d-88e9-8dcb525da1e6,213541fb-22a7-4768-b873-b10d2e0b7b01,Fully Paid,13796,Short Term,739,3 years,Home Mortgage,48835,Debt Consolidation,931.94,9.5,19,12,0,7057,17425,0,0
52df5a3d-414b-4775-906c-5aee7f22f341,c83c7711-b1c4-4697-b958-f976249b6050,Fully Paid,5284,Short Term,751,9 years,Home Mortgage,96530,major_purchase,1053.78,19,74,20,0,4249,48843,0,0
bfca9384-f2b2-4e23-b2fb-baf635ccfa20,e23d34a2-f9fb-4df6-8673-655a423b2529,Fully Paid,14687,Short Term,740,3 years,Home Mortgage,117492,Debt Consolidation,1018.26,27.5,10,15,0,15740,17034,0,0
0bc96ca8-65b9-4b3a-8741-3e1e706be2cf,92432f54-bd90-484f-9990-3238b38da8f2,Fully Paid,7158,Short Term,749,6 years,Home Mortgage,51125,other,275.23,31.9,NA,15,0,190,23773,0,0
5f049524-8ae3-4af9-aa15-39b93b40e867,2359e64d-aac4-49e3-ae15-8267cf4dd677,Charged Off,21690,Long Term,718,4 years,Home Mortgage,99182,Debt Consolidation,1942.3,18.6,NA,9,0,42489,56277,0,0
c5f6e3f5-4ecf-4058-bf98-7c859113cd6d,6107415f-5351-4452-adb2-f0e416a81716,Fully Paid,4085,Short Term,750,8 years,Home Mortgage,35742,other,461.66,24,NA,10,0,29939,460593,0,0
b18dade2-f1c6-4697-8f5e-a86df19f775a,326bca90-3f0f-42d4-a6e6-7210077640bd,Fully Paid,8090,Short Term,748,3 years,Rent,55622,Debt Consolidation,1177.33,14.7,NA,10,0,10935,18503,0,0
d23b32cf-fc30-4009-ad66-41b3e4850c59,ac342576-0e2b-45f9-b947-425852f4dd9f,Fully Paid,35081,Long Term,651,8 years,Home Mortgage,88150,other,1990.72,15.9,NA,11,1,10942,15880,1,0
95f19bf2-3020-4588-863c-f8734ee18e78,17b3a5ac-bb30-41fe-b035-1077c0ec4877,Fully Paid,7082,Short Term,736,9 years,Rent,95277,Debt Consolidation,897.19,15.5,15,15,0,4177,7636,0,0
27d1be0a-9ead-4558-a311-9e75c29d5756,a8663dae-bfe3-41f9-bffe-09830a2c886b,Charged Off,24440,Long Term,657,2 years,Home Mortgage,48880,Home Improvements,263.95,20.9,76,9,3,1853,9081,3,0
4c4e6d4e-3034-4809-a9a8-24d4042fe65d,cede2344-9a71-49fa-94cc-c57ad2d8f2f5,Charged Off,34584,Long Term,700,6 years,Home Mortgage,133888,Debt Consolidation,1707.07,20,46,13,0,23094,49558,0,0
e12d49d4-22ea-4bbd-b722-900ef3a78a5a,84afb3b2-e596-4939-ad62-4e23a44ca02d,Fully Paid,2285,Short Term,739,10+ years,Own Home,59610,Other,356.67,17.8,NA,6,1,7231,24264,1,0
990518de-c9f5-4e3c-ac89-ca48c487e9a6,11c5efed-ed26-46db-a3d3-8f7cb13fae23,Fully Paid,35574,Short Term,742,10+ years,Own Home,86394,Debt Consolidation,1015.13,21.2,51,8,0,1084,21265,0,0
69ced93b-d184-4333-b0f6-05d3249a32ae,5ad53d1e-50d6-4751-9765-26d00e099c72,Fully Paid,2439,Short Term,733,8 years,HaveMortgage,63401,Take a Trip,813.65,31.2,NA,16,0,9839,54358,0,0
39d64505-8de4-4119-ab9c-52aad9a24ff6,3bcfcfeb-9ea9-4a47-830a-68103f30c3bc,Charged Off,17591,Long Term,728,2 years,Rent,48865,Debt Consolidation,667.82,15.7,25,7,0,28655,68227,0,0
246cca7f-618c-4988-b2e6-f7ceccc8d5c8,25f06e3b-4364-4df5-b089-81a54846cfd7,Fully Paid,6065,Short Term,743,n/a,Rent,31335,Debt Consolidation,725.93,24.7,29,13,0,5431,11937,0,0
522cd466-b5f4-409f-be0b-99f47df8c2f2,711ba0f5-2768-404c-aaf9-6d72f385715f,Fully Paid,10227,Short Term,725,2 years,Rent,64430,Debt Consolidation,1116.79,13,NA,10,0,7711,9404,0,0
29455eaf-2f4f-4b69-ba68-9f829f799d57,7749c7d2-3635-402d-b1d5-3aa816d63104,Fully Paid,23822,Long Term,722,10+ years,Home Mortgage,138964,Debt Consolidation,1841.27,18.2,29,18,0,26277,43577,0,0
ba77d264-3964-491a-b5a1-8563ec334fd5,d066d38e-3509-434a-aebe-3821b6ee8d1b,Fully Paid,14063,Short Term,747,8 years,Home Mortgage,180810,Home Improvements,839.26,15.1,49,11,0,4615,15280,0,0
e26c6231-ea74-4c0c-8cad-83da527d158f,36b36dd9-bbfe-43cb-ae2e-b79ad4c03484,Charged Off,7293,Short Term,728,< 1 year,Rent,30148,other,846.65,10.2,NA,20,0,7984,15295,0,0
1ee5e9de-290c-45f0-8ef2-445c98afc6f6,1ee733fd-fda7-4666-bbcb-059103773627,Charged Off,20764,Long Term,598,10+ years,Own Home,57693,Debt Consolidation,754.81,14.1,NA,8,0,8519,12639,0,0
fc65121c-b9d3-45f0-8e79-b3f43e241558,6ea1265c-f37a-4713-93af-3f6cd49d6d20,Charged Off,7887,Short Term,703,6 years,Rent,41408,Debt Consolidation,484.13,14,56,8,0,2304,3055,0,0
a203fa20-677f-44b3-ae93-cbb2c9071c2d,7751a8b5-56a0-44c4-846a-2ee44c0665a6,Charged Off,6593,Short Term,730,3 years,Rent,43812,Debt Consolidation,825.12,13.2,NA,6,1,1608,5604,1,0
3b97838d-87c1-4337-8ef9-438e15d99fe1,a3bb033c-9af8-40d4-bb2b-76386c777abb,Fully Paid,13217,Short Term,733,6 years,Rent,73425,Debt Consolidation,917.81,18.5,27,9,1,9432,29753,1,0
324137ff-0aed-471b-aedf-214f23309365,37b78939-067d-4de5-aedf-ab37efb87716,Fully Paid,8904,Short Term,748,10+ years,Home Mortgage,49465,Debt Consolidation,311.63,15.9,NA,19,0,14746,60681,0,0
70db9e16-8a67-449c-a414-a9357bcb5052,31c1beaa-b7bf-475f-9bd4-e38cfdd58014,Charged Off,34601,Short Term,725,10+ years,Home Mortgage,395440,Debt Consolidation,3087.72,19.7,NA,11,0,38073,41338,0,0
16167751-d47e-418a-b363-630e363fc2a6,13e7b51c-6d75-48c7-bd39-011f22c72d6c,Fully Paid,18552,Short Term,714,8 years,Rent,47005,Debt Consolidation,712.9,19,46,16,0,9872,23730,0,0
557b0365-9c3e-4467-bee7-51064c7a0e36,02fae82d-32d6-4b3a-bcba-c9ea9a78acec,Fully Paid,12194,Short Term,744,10+ years,Rent,45368,Debt Consolidation,540.63,25.1,NA,7,0,20745,33787,0,0
5be27cd6-7aa3-4a80-b223-0f71f97d1c76,eec853fe-b766-4d3b-89c0-2820267b8609,Charged Off,6962,Short Term,725,1 year,Rent,32360,Debt Consolidation,643.16,10.1,NA,10,0,5048,12164,0,0
8e95c637-2f30-4b4e-b516-cac782d684f1,5ad78eef-794f-42df-bb4e-22eb58c35c94,Fully Paid,17668,Short Term,706,4 years,Rent,93388,Debt Consolidation,1354.9,13.3,NA,13,0,23581,31695,0,0
959c1516-c080-4101-839c-c46e25c0d54a,13519e2d-6cbb-4247-b775-7263fc2c0656,Charged Off,13274,Long Term,646,10+ years,Rent,61570,Debt Consolidation,1010.78,13.7,16,11,0,6151,14610,0,0
648977fe-6219-47b0-9f26-58a7c0ef9fab,7c3eeac3-086b-4b43-9cbf-ccbf8ebafee8,Fully Paid,7812,Short Term,738,10+ years,Rent,62496,Debt Consolidation,1088.48,9.6,10,7,0,5662,12098,0,0
31d7edaa-830f-42fe-a68e-6afe31784412,47a8dc1c-25fa-4087-9727-d622960162ab,Charged Off,4813,Short Term,718,n/a,Home Mortgage,38103,Home Improvements,527.09,22.3,44,12,0,590,34681,0,0
5e1ded58-7ff5-4e56-a2e3-ecef5ebf681e,791776eb-4652-4edf-bf84-37643f99fdbb,Charged Off,6495,Short Term,741,10+ years,Own Home,39968,other,975.89,13,NA,14,0,14226,15280,0,0
c9a1d309-3612-4604-a4ef-a932be3e3f35,059be85c-b5a7-4fe2-bbc5-1b39f5c99337,Charged Off,26301,Long Term,724,9 years,Home Mortgage,61361,Debt Consolidation,1406.2,13.3,NA,17,0,9073,42198,0,0
3f11413f-95cf-499b-b582-532c26a735c8,b8ec58ee-8685-4fa4-baae-534a0507506e,Fully Paid,9420,Short Term,739,8 years,Home Mortgage,62797,Debt Consolidation,685.54,11.6,NA,17,1,7412,11878,1,0
c6ca8c0a-8e86-484e-bebc-346a62ea1411,704e3b0f-725a-42ff-aeec-f9de869b7dd3,Fully Paid,14270,Long Term,743,10+ years,Home Mortgage,152895,Debt Consolidation,408.99,13.9,NA,10,1,6593,12952,1,0
c2b624ba-4e6d-4337-9c93-7ca498a8f2f2,fd75def6-73bf-4c9c-820b-90b4a64b6756,Fully Paid,25200,Short Term,698,2 years,Rent,120960,other,328.61,17.8,6,10,0,3198,51586,0,0
7c7cbe31-f66c-46ff-b851-c792620584df,93e27a0a-2578-4e93-be99-ee7d6bbc55f5,Fully Paid,20000,Short Term,680,< 1 year,Rent,75000,Debt Consolidation,328.13,8.8,NA,7,0,19037,27003,0,0
d32684cf-3648-4617-895c-bb2e88e245d0,fa66e382-6db9-4b57-92ab-4273a0800bb4,Charged Off,14729,Short Term,739,3 years,Rent,31421,Debt Consolidation,400.62,13.3,NA,7,0,16047,20034,0,0
5f9fe0a5-1635-442b-8f25-5a5ca0be9d12,4955f479-b083-48f6-b99b-b8d2528821ee,Fully Paid,35546,Short Term,705,1 year,Home Mortgage,93435,Home Improvements,2125.65,20.7,NA,14,0,22707,29566,0,0
61754fd6-7512-4ac6-853d-597872df2bd2,cb2c4091-15fd-4ba7-b231-1bc6468c5e2a,Fully Paid,23017,Short Term,747,10+ years,Home Mortgage,88812,Debt Consolidation,1021.34,18.2,35,9,0,3479,13591,0,0
d0b202dd-1a30-402a-9ce4-54cf772dc9bd,e23ec8b7-1815-4521-a32a-dd20671c22ce,Fully Paid,24620,Short Term,748,7 years,Home Mortgage,182188,Debt Consolidation,2489.9,24.9,NA,16,0,102109,212284,0,0
6b743848-cdfa-4abc-a46c-61382b25e11b,ba5ca705-d2c0-42ac-b5ac-c32b361d51fb,Fully Paid,25458,Short Term,747,10+ years,Home Mortgage,61098,Debt Consolidation,1389.98,24,NA,12,0,14101,43124,0,0
ac607f5e-c4be-4bb8-9834-4ee29ed588e2,0885f67a-5b1b-4df2-95c5-7432804de247,Fully Paid,1431,Short Term,743,8 years,Home Mortgage,54280,other,588.02,16.1,NA,6,0,29501,32779,0,0
ed48775c-cfd9-45f0-b4ff-7e1709e3579c,86aa0f81-2bbe-47f8-a82e-538e5bf16510,Fully Paid,7080,Short Term,701,10+ years,Home Mortgage,63915,Debt Consolidation,603.99,18.4,11,3,0,5483,6390,0,0
7d409aea-d216-4a08-b267-7f3fd0745b12,5549145d-7852-4fad-8036-edc4e98b5379,Fully Paid,4002,Short Term,734,n/a,Rent,120072,Debt Consolidation,65.04,29,NA,18,1,2328,4902,1,0
8fb74416-d756-40ef-8789-9db6d131c83b,f542b93b-82f1-41b2-ba3b-23680b390055,Fully Paid,19701,Short Term,687,10+ years,Home Mortgage,71085,Debt Consolidation,1605.33,11.2,65,11,1,10529,14623,1,0
146d048d-dcc5-481c-a38b-da80922ce384,8e51bbe9-2d74-49d0-adcc-c6b928d70215,Fully Paid,11342,Short Term,706,10+ years,Rent,71633,Debt Consolidation,1540.11,9.8,NA,9,0,11326,16415,0,0
b79e459c-b171-498d-a619-91bd8b5fb96d,6884297e-9dc3-4133-a3f5-1190b1f3eea6,Fully Paid,28384,Short Term,720,10+ years,Home Mortgage,85859,Debt Consolidation,1681.39,24.9,NA,12,0,30751,38296,0,0
826d88d9-8ae9-4ebd-b795-b33536c13f12,c169fcbe-426f-47c4-865f-a97c064ba6e6,Charged Off,34433,Short Term,691,1 year,Home Mortgage,88542,Buy House,284.07,16.1,12,6,0,9166,20460,0,0
3fb5f895-cd82-4067-a2e5-5dd4089070ca,71c1b64b-f3e8-4488-b1af-169e00d0140c,Fully Paid,16489,Short Term,750,4 years,Home Mortgage,97005,other,937.71,14.7,NA,7,0,687,17614,0,0
35080c5b-dc6c-4694-b0d9-cb2494bd3525,98cb9cca-e135-46d0-9bd4-4a682e8eb249,Fully Paid,20176,Long Term,743,< 1 year,Rent,52466,Debt Consolidation,196.75,25.8,NA,7,0,12122,52703,0,0
387f19e3-2c6f-404d-8a85-a539ca14032d,96b8f56a-8387-4572-9559-b449305d70ba,Fully Paid,20836,Long Term,694,3 years,Rent,58263,Debt Consolidation,810.82,23.5,16,12,0,33952,54586,0,0
8af2be05-6f6f-4ba8-b7d4-37e9457d22bb,e19b3ae0-4b3d-4bdf-abc6-e7b7166ae939,Charged Off,18110,Long Term,726,10+ years,Home Mortgage,40244,Home Improvements,402.44,21,25,7,0,4705,18095,0,0
09f67008-aab2-41d0-9605-021a27c3da4a,4f3bc9f4-de53-4963-baa7-cc1a00955b57,Fully Paid,18757,Short Term,709,10+ years,Rent,58184,Debt Consolidation,722.44,14.2,35,9,0,3141,10869,0,0
f68f7249-f08c-4aea-9fe3-018c2a660e55,2da0ba04-c925-4a2a-8f69-b798c771aae2,Fully Paid,2836,Short Term,699,7 years,Home Mortgage,40516,other,884.6,17.7,19,11,0,7525,10735,0,0
1208d997-0cbe-407c-9b33-a2aefbe918f9,32b7e203-7d08-4c07-b105-714b27633bc2,Fully Paid,18207,Short Term,747,8 years,Rent,182070,Debt Consolidation,581.11,13.4,12,7,0,31218,45640,0,0
2c342c87-6a9b-472f-8338-8c94a9ed6d1f,423aec94-3bad-41a6-8eb6-224a960a43a8,Charged Off,6028,Short Term,727,2 years,Home Mortgage,43202,Debt Consolidation,543.62,9,NA,7,0,15159,18090,0,0
62ec72d2-7eeb-42c5-aea0-95a202abc25f,f48a0e5a-f461-4905-8209-a83e6f452a9e,Fully Paid,20096,Short Term,746,10+ years,Own Home,51956,other,1091.07,45.1,18,8,0,1817,15402,0,0
e942bef4-fbe2-427d-a7f9-d2ef0a677fcf,614a4a72-c74b-438b-abea-f134242025b8,Charged Off,9968,Short Term,705,1 year,Home Mortgage,39872,Debt Consolidation,890.47,26.9,78,11,1,15046,24625,0,0
2975f5a0-dad4-42ae-97d1-d25fd31e4abe,2b517182-a4f0-49d2-98b3-ec2084c07330,Fully Paid,34332,Long Term,740,2 years,Home Mortgage,88281,Business Loan,64,25.5,NA,8,0,2365,71666,0,0
dce2246e-e016-40d4-92ec-e96157dc6c71,97ce1164-033c-4b3d-b654-6b37f0004e6c,Fully Paid,4974,Short Term,727,1 year,Rent,39792,Debt Consolidation,779.26,17.3,73,14,0,8133,13077,0,0
14851272-13ae-4ba6-9bf6-b760a3da781b,ee21bacb-ee61-4ad7-95cc-dbeea5539c1a,Charged Off,13095,Short Term,717,< 1 year,Rent,71197,Debt Consolidation,1115.42,14.6,76,13,0,11969,13125,0,0
a9da21ba-762d-485c-a4b2-a903cfa9bdc2,368b48d4-ed1d-4b2c-98d4-5666b70a2dba,Fully Paid,10991,Short Term,748,10+ years,Rent,61950,Debt Consolidation,645.31,13.6,NA,8,0,11777,24382,0,0
2d370e85-2cc5-48e6-8655-df175bdf2b3c,6fcdb5af-a7a0-4f10-abc0-639ea39b320b,Fully Paid,6130,Short Term,681,2 years,Home Mortgage,73555,Debt Consolidation,429.07,11.8,32,3,0,2,1022,0,0
a610dead-aa2a-46a2-9ca4-832157a23417,2d929414-2060-47c9-babc-8a70f22c8117,Fully Paid,5696,Short Term,748,2 years,Rent,43740,Buy a Car,257.33,18.2,NA,3,0,4632,16254,0,0
be5275b8-24cb-4dab-b391-7d59ef1cf278,3ea81c90-e037-4d5b-9b20-c6b12c66561c,Fully Paid,30785,Short Term,747,7 years,Home Mortgage,146595,Debt Consolidation,1453.73,30.8,NA,28,0,31409,74784,0,0
e2868c4c-bb8b-4f62-801c-c0c13a2e7759,d3755ac8-71f1-4ba6-b052-fca16a4e363c,Fully Paid,10404,Short Term,723,n/a,Home Mortgage,30600,Debt Consolidation,759.9,18.1,17,7,0,11710,12035,0,0
b77ded3b-70a3-4816-8236-4a4075c3d3b3,3db23594-3f3a-4693-87ff-de767d145b89,Fully Paid,4941,Short Term,718,10+ years,Rent,88938,Buy a Car,1037.61,13.8,28,8,1,9840,23940,1,0
8fe46200-3fac-4856-bfc9-e9ec1bfbd6f5,6e0aafb1-e7de-4b69-9a41-ad4b807c0318,Charged Off,9167,Long Term,734,5 years,Rent,45837,Debt Consolidation,320.86,15.7,28,8,0,8806,15182,0,0
6a8eba22-b216-4544-8ede-451a055aa861,97bc05bb-44b8-4028-95b9-645b6f25f5f6,Fully Paid,20658,Short Term,744,10+ years,Own Home,147555,Debt Consolidation,768.52,17.5,82,6,2,3982,28241,2,0
1e94bd6d-051f-4977-b305-41c223c3534a,2fc620cf-5093-470d-9266-504b3e07398b,Fully Paid,15111,Long Term,673,2 years,Rent,50370,Debt Consolidation,1171.1,14,NA,22,0,20981,27107,0,0
16cd8cf2-e33a-453f-9cae-2273d3f29cf2,61d3bbc8-8f6a-4d6f-8261-21de1316365a,Charged Off,24038,Short Term,745,2 years,Rent,70112,Debt Consolidation,1203.59,11.6,NA,11,0,14376,28355,0,0
4c260b65-59de-4cbb-af69-8d11b7275b41,3b018a70-efa9-4526-8639-cd9f22397336,Charged Off,10048,Short Term,745,10+ years,Home Mortgage,50240,Home Improvements,916.88,27.5,NA,17,0,21205,29534,0,0
c800aca9-681f-484d-859c-f2d4b542890c,a3e23123-676c-4ded-912d-e757053a2dc0,Fully Paid,15533,Short Term,741,3 years,Rent,130437,Debt Consolidation,1391.32,16.2,23,9,0,15918,25592,0,0
f28971d7-eec4-4d5d-a492-08f2023ddd5f,0d046d68-657f-4aa7-aeac-876f9dc35e9b,Fully Paid,3633,Short Term,742,8 years,Rent,95874,Debt Consolidation,1158.48,15,24,7,0,9650,11407,0,0
7335ca8a-dd1c-4bb2-8d9c-c2c2ab0ad732,ecc505f4-facb-45fc-893d-b003d9078c86,Fully Paid,9974,Short Term,732,1 year,Own Home,48798,Debt Consolidation,540.84,10.2,NA,18,0,6398,11265,0,0
cb4b3b08-a5b9-407b-a407-f091bde77907,c681cea9-acf7-4328-9692-8c7a604d7e04,Fully Paid,30622,Long Term,678,6 years,Home Mortgage,76620,other,638.5,19.1,33,9,0,5279,24552,0,0
8ea34f88-367d-4ef5-bc88-37d4f4d570d2,742bb46d-ab09-416e-a7e8-8fd7d7cfa62e,Fully Paid,6889,Short Term,740,8 years,Rent,39368,Debt Consolidation,731.59,13.9,8,9,0,16525,22331,0,0
aa582e31-885f-4c2f-ae25-0cfd931d4e68,d7df720c-a46e-4c37-b3f8-8d3ae7c93673,Fully Paid,11713,Short Term,746,< 1 year,Home Mortgage,78088,Debt Consolidation,801.06,14.9,NA,8,0,14491,32419,0,0
132bb438-4423-44d9-a620-18d79cf13c3a,71a527dd-f277-42ff-911b-3f22422ddcc1,Fully Paid,14808,Short Term,731,8 years,Own Home,86874,Debt Consolidation,1614.4,20.6,54,21,0,19503,37944,0,0
0acc3ec0-730c-42a0-821c-cc872748ae35,3a556cdb-c6c6-40c2-b472-f15596504566,Fully Paid,6704,Short Term,742,2 years,Rent,22768,Debt Consolidation,362.39,12.5,NA,8,0,4589,13864,0,0
192cc882-8558-46f6-8d5c-964ce1c94d43,d6e53a45-b433-4fb2-a22d-5830595f9acd,Fully Paid,1485,Short Term,732,3 years,Rent,17818,Debt Consolidation,294,13,NA,6,0,6389,7420,0,0
d6448352-eb72-4c59-91b4-b38581e980bc,b221d2ef-4607-48e6-a1c4-bafd0df5505a,Fully Paid,12618,Short Term,712,8 years,Own Home,84454,Debt Consolidation,662.96,20.5,NA,9,0,15064,20720,0,0
4c2d7031-3bd5-4507-ad69-9971356af9ed,c89b48e0-2c61-46ef-a88d-ad6064615476,Charged Off,16609,Long Term,662,10+ years,Rent,70462,Debt Consolidation,1250.7,16,NA,19,0,12746,18525,0,0
c8f30612-d27e-4e58-afff-b9aff3bce9ff,3f6d40c0-8e9f-46b4-9709-dec14dd252d2,Fully Paid,7128,Short Term,747,9 years,Home Mortgage,124589,Debt Consolidation,1598.89,21.5,NA,9,0,60466,86503,0,0
e23f7bf6-c613-4d4b-a6c7-2cf887a31bbd,ff14b927-d129-4c58-a0e3-9b7e42cad6a8,Fully Paid,9095,Short Term,746,5 years,Rent,25869,Debt Consolidation,380.92,13.4,NA,8,0,7310,12023,0,0
39033636-1e69-4608-bc4c-e79c616f22d6,2644ab4b-5a78-46d2-a2a0-5abeec3201ff,Fully Paid,15976,Long Term,730,10+ years,Home Mortgage,66900,Debt Consolidation,1343.56,15.5,NA,14,1,20638,37660,1,0
232e93dd-3eaa-4c33-b81e-783df50f80d0,e07bf4f6-298d-443e-bc1c-55ff8d91346a,Fully Paid,9888,Short Term,722,3 years,Rent,89981,Debt Consolidation,707.1,8.2,NA,8,0,17057,24367,0,0
2924c7e6-5d81-4439-817f-8f6f9e5d171e,b5b4da81-3c52-4d9e-88cb-31076b6f4af4,Fully Paid,16066,Long Term,731,10+ years,Home Mortgage,70287,Debt Consolidation,603.29,29,52,6,0,5414,12361,0,0
